time_ms,weight_kg,accel_x,accel_y,accel_z,tilt_x,tilt_y,sync
272646.0,-2.0468,0.1101,1.4078,10.0365,7.984,-0.629,0
272696.0,-2.0909,0.2825,0.8523,9.9886,4.875,-1.62,0
272746.0,-2.1055,0.3017,1.2833,10.0173,7.297,-1.725,0
272796.0,-2.1875,0.2586,1.0391,10.0556,5.898,-1.473,0
272846.0,-2.0861,0.2011,1.0918,10.0078,6.225,-1.151,0
272896.0,-2.154,0.1867,0.9433,10.0317,5.371,-1.066,0
272946.0,-2.0749,0.1006,1.4126,10.07,7.985,-0.572,0
272996.0,-2.0803,0.2729,1.0247,10.0173,5.839,-1.561,0
273046.0,-2.0535,0.3352,1.2737,10.0269,7.235,-1.915,0
273096.0,-2.0904,0.2394,1.1492,9.9216,6.605,-1.382,0
273146.0,-2.0444,0.316,1.1827,10.0796,6.689,-1.796,0
273196.0,-2.0681,0.2777,1.2641,9.9311,7.251,-1.602,0
273246.0,-2.1226,0.1963,1.3503,10.0892,7.622,-1.115,0
273296.0,-2.2166,0.2538,1.0056,9.9551,5.766,-1.46,0
273346.0,-2.1755,0.3591,1.2641,9.9647,7.225,-2.064,0
273396.0,-2.2563,0.2059,0.996,9.9216,5.731,-1.189,0
273446.0,-2.161,0.3879,1.2689,9.9934,7.231,-2.223,0
273496.0,-2.1809,0.2586,1.1109,10.003,6.335,-1.481,0
273546.0,-2.1552,0.34,1.2546,10.0221,7.131,-1.943,0
273596.0,-2.194,0.2251,1.1636,9.9982,6.637,-1.289,0
273646.0,-2.1196,0.3256,1.3503,10.003,7.684,-1.864,0
273696.0,-2.1052,0.2682,1.2115,10.094,6.841,-1.522,0
273746.0,-2.1189,0.4741,1.3264,9.9503,7.584,-2.728,0
273796.0,-2.1674,0.3017,1.0391,9.9503,5.959,-1.737,0
273846.0,-2.1921,0.2873,1.1109,10.0078,6.332,-1.644,0
273896.0,-2.1191,0.2825,1.3408,9.9982,7.635,-1.619,0
273946.0,-2.021,0.3496,1.1109,9.9599,6.36,-2.01,0
273996.0,-2.1519,0.1724,1.1779,9.9551,6.747,-0.992,0
274046.0,-2.0779,0.3304,1.2306,10.0317,6.99,-1.886,0
274096.0,-2.094,0.1963,1.1061,10.0604,6.273,-1.118,0
274146.0,-2.1637,0.3017,1.2833,9.9072,7.377,-1.744,0
274196.0,-2.1587,0.2538,1.2306,9.9359,7.058,-1.463,0
274246.0,-2.1383,0.3591,1.2498,10.0461,7.087,-2.047,0
274296.0,-2.0996,0.2873,1.2977,9.9311,7.441,-1.657,0
274346.0,-1.976,0.3112,1.1971,10.003,6.821,-1.782,0
274396.0,-2.0833,0.2538,1.1061,10.0413,6.284,-1.448,0
274446.0,-2.0838,0.3783,1.0343,9.9072,5.956,-2.187,0
274496.0,-2.1237,0.2873,1.0918,10.0126,6.22,-1.644,0
274546.0,-2.1691,0.316,1.1061,9.9503,6.34,-1.819,0
274596.0,-2.0966,0.249,1.1301,9.912,6.502,-1.439,0
274646.0,-2.184,0.3448,1.1444,10.0078,6.52,-1.973,0
274696.0,-2.0894,0.2682,1.2115,9.8785,6.989,-1.555,0
274746.0,-2.0552,0.3591,1.0104,10.0173,5.756,-2.053,0
274796.0,-2.1779,0.4022,1.3647,10.0173,7.752,-2.299,0
274846.0,-2.1621,0.2921,1.1205,9.8641,6.478,-1.696,0
274896.0,-2.0576,0.3352,1.3264,9.9455,7.592,-1.93,0
274946.0,-2.1043,0.3831,1.1684,10.0126,6.651,-2.191,0
274996.0,-2.1966,0.2825,1.1827,9.9838,6.753,-1.621,0
275046.0,-2.1206,0.3208,1.0199,9.9551,5.847,-1.846,0
275096.0,-2.182,0.1963,1.4796,10.0078,8.408,-1.124,0
275146.0,-2.1265,0.3639,0.9864,9.9359,5.666,-2.098,0
275196.0,-2.1553,0.3448,1.3024,9.9216,7.474,-1.99,0
275246.0,-2.1288,0.3591,1.063,10.0269,6.048,-2.051,0
275296.0,-2.1573,0.2873,1.4126,9.9742,8.057,-1.65,0
275346.0,-2.1333,0.2921,1.2498,9.9359,7.166,-1.684,0
275396.0,-2.176,0.1628,1.5179,10.0317,8.603,-0.93,0
275446.0,-2.2227,0.3735,1.0534,9.9934,6.013,-2.14,0
275496.0,-2.1711,0.3831,1.3791,9.9311,7.9,-2.209,0
275546.0,-2.1672,0.3304,1.1923,9.9359,6.839,-1.905,0
275596.0,-2.1955,0.34,1.4078,9.9838,8.022,-1.95,0
275646.0,-2.1461,0.2921,1.1732,9.9168,6.744,-1.687,0
275696.0,-2.0424,0.4836,1.2019,9.9599,6.873,-2.78,0
275746.0,-2.0918,0.3687,1.2067,9.9216,6.93,-2.128,0
275796.0,-2.0918,0.4357,1.4605,9.9838,8.315,-2.499,0
275846.0,-2.1972,0.3783,1.1061,9.8976,6.372,-2.189,0
275896.0,-2.1231,0.3639,1.312,9.912,7.535,-2.103,0
275946.0,-2.1322,0.316,1.1396,9.9455,6.534,-1.82,0
275996.0,-2.0967,0.3208,1.2594,10.0221,7.158,-1.833,0
276046.0,-2.0868,0.2969,1.2354,9.7683,7.205,-1.741,0
276096.0,-2.1382,0.4836,1.336,9.9934,7.606,-2.771,0
276146.0,-2.1,0.2969,1.1732,9.8545,6.786,-1.726,0
276196.0,-2.0664,0.4166,1.4557,9.9695,8.3,-2.393,0
276246.0,-2.1153,0.3208,1.0582,10.0221,6.024,-1.833,0
276296.0,-2.1,0.3591,1.2594,10.0269,7.154,-2.051,0
276346.0,-2.1576,0.2729,1.1109,9.9503,6.368,-1.571,0
276396.0,-2.1128,0.5363,1.2881,9.9168,7.39,-3.096,0
276446.0,-2.1128,0.4453,1.1013,9.9264,6.325,-2.569,0
276496.0,-2.096,0.4214,1.5036,9.9742,8.565,-2.419,0
276546.0,-2.0634,0.407,1.1971,10.0892,6.761,-2.31,0
276596.0,-2.0284,0.4214,1.0678,10.0604,6.053,-2.398,0
276646.0,-2.1,0.6129,1.2498,10.0652,7.065,-3.485,0
276696.0,-2.1556,0.6177,1.2498,10.0078,7.105,-3.532,0
276746.0,-2.1898,0.4262,1.0678,9.8402,6.188,-2.48,0
276796.0,-2.1643,0.5124,1.4365,9.9024,8.243,-2.962,0
276846.0,-2.167,0.4597,1.2881,10.137,7.234,-2.596,0
276896.0,-2.1584,0.5076,1.4365,10.0652,8.112,-2.887,0
276946.0,-2.1593,0.6991,1.3934,10.137,7.808,-3.945,0
276996.0,-2.161,0.4836,1.0726,9.9886,6.122,-2.772,0
277046.0,-2.1243,0.5267,1.2929,10.0269,7.337,-3.007,0
277096.0,-2.1243,0.5124,1.1875,10.0365,6.739,-2.922,0
277146.0,-2.1762,0.5698,1.336,10.0844,7.535,-3.234,0
277196.0,-2.0845,0.5267,1.2785,9.9886,7.284,-3.019,0
277246.0,-2.079,0.4693,1.1827,10.0317,6.717,-2.678,0
277296.0,-2.0777,0.565,0.9433,9.9695,5.397,-3.244,0
277346.0,-2.0423,0.6416,0.9385,9.9982,5.352,-3.672,0
277396.0,-2.1075,0.6704,1.0774,10.094,6.079,-3.8,0
277446.0,-2.1441,0.6273,1.3551,10.0987,7.628,-3.554,0
277496.0,-2.1723,0.5698,0.9337,9.8689,5.396,-3.305,0
277546.0,-2.2074,0.4788,1.0534,9.9407,6.042,-2.758,0
277596.0,-2.1855,0.565,0.7949,9.9742,4.549,-3.242,0
277646.0,-2.1844,0.6033,1.1157,9.9934,6.359,-3.455,0
277696.0,-2.1587,0.656,1.0104,10.07,5.717,-3.727,0
277746.0,-2.1587,0.5602,1.1157,9.9934,6.36,-3.209,0
277796.0,-2.1072,0.5698,1.0391,9.8545,6.009,-3.309,0
277846.0,-2.1132,0.6081,0.9864,9.9695,5.64,-3.491,0
277896.0,-2.094,0.5124,0.8475,9.8114,4.93,-2.989,0
277946.0,-2.0782,0.6512,1.0822,10.0173,6.153,-3.72,0
277996.0,-2.0939,0.6081,0.8619,10.003,4.916,-3.479,0
278046.0,-2.036,0.6129,1.4126,9.8067,8.181,-3.576,0
278096.0,-2.1373,0.6321,0.8954,9.73,5.247,-3.717,0
278146.0,-2.1313,0.5602,1.1779,9.8258,6.825,-3.263,0
278196.0,-2.1494,0.5171,0.814,9.8593,4.713,-3.003,0
278246.0,-2.1333,0.5986,0.929,9.8881,5.357,-3.464,0
278296.0,-2.0976,0.5842,0.6991,9.9503,4.012,-3.36,0
278346.0,-2.1133,0.6847,1.1205,9.7252,6.556,-4.027,0
278396.0,-2.1139,0.5842,0.838,9.7205,4.918,-3.439,0
278446.0,-2.1409,0.4262,0.3879,9.6774,2.293,-2.522,0
278496.0,-2.1647,0.4453,0.7614,9.7109,4.478,-2.626,0
278546.0,-2.1633,0.5746,0.7614,9.9024,4.389,-3.321,0
278596.0,-2.0701,0.5076,0.6943,9.7444,4.07,-2.982,0
278646.0,-2.0623,0.6656,0.972,9.9982,5.541,-3.809,0
278696.0,-2.0952,0.4836,0.9146,9.6726,5.395,-2.862,0
278746.0,-2.0748,0.6033,0.972,9.754,5.68,-3.54,0
278796.0,-2.0508,0.3783,0.8284,9.7636,4.846,-2.219,0
278846.0,-2.1521,0.5219,0.7709,9.7731,4.504,-3.057,0
278896.0,-2.0736,0.4741,0.8475,9.754,4.96,-2.782,0
278946.0,-2.1396,0.5076,0.6177,9.8067,3.599,-2.963,0
278996.0,-2.1614,0.5076,0.8428,9.5816,5.02,-3.032,0
279046.0,-2.1251,0.5986,0.4836,9.5241,2.901,-3.596,0
279096.0,-2.0051,0.3974,0.8715,9.5816,5.193,-2.375,0
279146.0,-2.0584,0.3496,0.5746,9.663,3.401,-2.072,0
279196.0,-2.0139,0.3974,0.7326,9.7492,4.294,-2.334,0
279246.0,-2.1213,0.5219,0.7278,9.7444,4.266,-3.066,0
279296.0,-2.0895,0.4405,0.6704,9.4715,4.044,-2.663,0
279346.0,-2.0301,0.2682,0.2538,9.5529,1.521,-1.608,0
279396.0,-2.0699,0.3112,0.747,9.5146,4.487,-1.874,0
279446.0,-2.1048,0.3256,0.5555,9.5385,3.331,-1.955,0
279496.0,-2.0573,0.2921,0.6847,9.5577,4.096,-1.75,0
279546.0,-2.0938,0.431,0.5411,9.6917,3.192,-2.546,0
279596.0,-2.0125,0.3831,0.7566,9.4475,4.575,-2.322,0
279646.0,-2.1508,0.4836,0.4453,9.4284,2.701,-2.936,0
279696.0,-2.1508,0.2442,0.723,9.4188,4.388,-1.485,0
279746.0,-2.2576,0.2011,0.4214,9.4427,2.555,-1.22,0
279796.0,-2.2428,0.2969,0.6847,9.5864,4.084,-1.774,0
279846.0,-2.1779,0.3256,0.4884,9.6678,2.89,-1.929,0
279896.0,-2.1233,0.4357,0.6512,9.6869,3.842,-2.576,0
279946.0,-2.1326,0.4166,0.5555,9.3278,3.404,-2.557,0
279996.0,-2.1451,0.249,0.7039,9.4954,4.238,-1.502,0
280046.0,-2.1763,0.1532,0.4118,9.3709,2.516,-0.937,0
280096.0,-2.1396,0.2682,0.7709,9.5337,4.621,-1.611,0
280146.0,-2.1852,0.249,0.4597,9.5241,2.762,-1.498,0
280196.0,-2.1007,0.316,0.7661,9.481,4.617,-1.909,0
280246.0,-2.0824,0.2298,0.3735,9.4427,2.264,-1.394,0
280296.0,-2.1162,0.3448,0.7661,9.4332,4.64,-2.093,0
280346.0,-2.2123,0.0718,0.5602,9.4427,3.395,-0.436,0
280396.0,-2.161,0.2011,0.8236,9.5241,4.941,-1.21,0
280446.0,-2.1252,0.1437,0.4932,9.4523,2.987,-0.871,0
280496.0,-2.1023,0.2729,0.8428,9.481,5.078,-1.649,0
280546.0,-2.1616,0.2442,0.5698,9.5289,3.421,-1.468,0
280596.0,-2.1467,0.1293,0.6321,9.3901,3.851,-0.789,0
280646.0,-2.1769,0.0575,0.3687,9.4715,2.229,-0.348,0
280696.0,-2.1826,0.067,0.838,9.4188,5.084,-0.408,0
280746.0,-2.1823,0.0575,0.6512,9.4044,3.961,-0.35,0
280796.0,-2.1194,0.1867,0.6991,9.4954,4.21,-1.127,0
280846.0,-2.0879,0.1437,0.5602,9.3805,3.417,-0.877,0
280896.0,-1.984,0.2011,0.5028,9.4667,3.039,-1.217,0
280946.0,-2.0692,-0.0096,0.747,9.481,4.505,0.058,0
280996.0,-2.1394,0.091,0.5507,9.5385,3.304,-0.546,0
281046.0,-2.1674,0.0287,0.6895,9.3805,4.204,-0.175,0
281096.0,-1.9884,0.2107,0.4214,9.4763,2.545,-1.274,0
281146.0,-2.0478,0.0383,0.4166,9.3518,2.551,-0.235,0
281196.0,-1.9976,0.2107,0.5555,9.5146,3.34,-1.269,0
281246.0,-2.0326,0.0958,0.8859,9.5241,5.314,-0.576,0
281296.0,-2.0655,0.1149,0.5698,9.5577,3.412,-0.689,0
281346.0,-2.1264,0.1293,0.8332,9.4667,5.029,-0.782,0
281396.0,-2.038,0.1676,0.6416,9.4906,3.867,-1.012,0
281446.0,-2.0529,0.067,0.7853,9.3996,4.776,-0.409,0
281496.0,-2.0877,0.1389,0.6033,9.6774,3.567,-0.822,0
281546.0,-2.1464,0.1341,0.7709,9.7109,4.539,-0.791,0
281596.0,-2.1404,0.0479,0.3879,9.4427,2.352,-0.291,0
281646.0,-2.1945,0.1484,0.7087,9.5098,4.261,-0.894,0
281696.0,-2.2586,0.0575,0.5698,9.5768,3.405,-0.344,0
281746.0,-2.2862,0.1245,0.6129,9.7923,3.581,-0.728,0
281796.0,-2.1691,0.0479,0.5746,9.7109,3.386,-0.283,0
281846.0,-2.2078,0.0766,0.8475,9.6869,5.0,-0.453,0
281896.0,-2.1841,0.0144,0.6464,9.5816,3.86,-0.086,0
281946.0,-2.2854,-0.0048,0.6464,9.5433,3.875,0.029,0
281996.0,-2.2294,-0.0144,0.3783,9.5289,2.273,0.086,0
282046.0,-2.2145,0.1197,0.9816,9.8497,5.691,-0.696,0
282096.0,-2.1333,0.1101,0.8811,9.7923,5.141,-0.644,0
282146.0,-2.1647,0.2011,1.0726,9.8545,6.211,-1.169,0
282196.0,-2.1333,0.0718,0.6464,9.6582,3.829,-0.426,0
282246.0,-2.1982,0.1341,0.9146,9.6917,5.39,-0.793,0
282296.0,-2.0823,0.0287,0.6991,9.5768,4.175,-0.172,0
282346.0,-2.1041,0.1245,0.7853,9.6391,4.657,-0.74,0
282396.0,-2.086,0.0239,0.8236,9.7588,4.824,-0.141,0
282446.0,-2.1218,0.2298,0.9002,9.912,5.188,-1.328,0
282496.0,-2.0912,0.2155,0.6081,9.7875,3.555,-1.261,0
282546.0,-2.061,0.1772,1.087,9.7013,6.392,-1.046,0
282596.0,-2.0824,0.0814,0.7518,9.663,4.448,-0.483,0
282646.0,-2.1226,0.0622,0.7518,9.9311,4.329,-0.359,0
282696.0,-2.1193,-0.0287,0.5507,9.4858,3.322,0.174,0
282746.0,-2.1725,0.1437,0.972,9.9551,5.576,-0.827,0
282796.0,-2.1552,0.1245,1.0774,9.7827,6.284,-0.729,0
282846.0,-2.2396,0.2969,1.0534,9.9647,6.032,-1.707,0
282896.0,-2.1882,0.0814,0.7183,9.6917,4.238,-0.481,0
282946.0,-2.1881,0.2682,0.8188,9.7492,4.799,-1.576,0
282996.0,-2.1152,0.2203,0.7949,9.7588,4.655,-1.293,0
283046.0,-2.1026,0.2011,0.8523,9.9168,4.911,-1.162,0
283096.0,-2.1174,0.2251,1.0104,9.8593,5.85,-1.308,0
283146.0,-2.153,0.2394,1.0151,9.9407,5.829,-1.38,0
283196.0,-2.0882,0.1006,0.8859,9.8067,5.161,-0.587,0
283246.0,-2.1149,0.2729,0.9194,9.8497,5.33,-1.587,0
283296.0,-2.0658,0.067,0.8092,10.0509,4.603,-0.382,0
283346.0,-2.1685,0.2346,0.9194,10.0173,5.242,-1.342,0
283396.0,-2.0898,0.0862,1.3168,10.0126,7.492,-0.493,0
283446.0,-2.1031,0.2729,1.0104,10.0269,5.752,-1.559,0
283496.0,-2.1196,0.2298,1.1301,9.9359,6.487,-1.325,0
283546.0,-2.1563,0.3639,0.9625,10.0844,5.448,-2.067,0
283596.0,-2.021,0.2777,1.0008,10.0509,5.684,-1.583,0
283646.0,-2.053,0.316,0.8523,10.0317,4.854,-1.804,0
283696.0,-2.0142,0.4262,1.1684,10.1562,6.557,-2.403,0
283746.0,-2.0617,0.3687,1.087,10.0652,6.16,-2.098,0
283796.0,-2.0644,0.3304,1.1013,9.9886,6.289,-1.895,0
283846.0,-2.1123,0.3543,0.8763,10.0173,4.996,-2.026,0
283896.0,-2.0698,0.2538,1.1013,9.9216,6.332,-1.465,0
283946.0,-2.1191,0.2777,0.8954,9.9359,5.148,-1.601,0
283996.0,-2.1548,0.3735,1.2977,10.0892,7.324,-2.12,0
284046.0,-2.1457,0.3304,0.9481,10.0221,5.401,-1.888,0
284096.0,-2.103,0.2346,1.2833,9.9886,7.319,-1.346,0
284146.0,-2.1055,0.3256,1.1253,10.0078,6.412,-1.864,0
284196.0,-2.0457,0.2203,1.3216,10.003,7.525,-1.261,0
284246.0,-2.1525,0.3639,1.0247,10.0317,5.829,-2.078,0
284296.0,-2.1447,0.3926,1.2163,10.0844,6.872,-2.23,0
284346.0,-2.1865,0.3926,1.1349,10.0796,6.419,-2.231,0
284396.0,-2.1133,0.3879,1.403,10.1418,7.871,-2.19,0
284446.0,-2.1278,0.2394,1.0487,9.9407,6.02,-1.38,0
284496.0,-2.1346,0.3448,1.2881,10.0269,7.316,-1.969,0
284546.0,-2.1521,0.2682,0.905,9.9934,5.173,-1.537,0
284596.0,-2.1282,0.3496,1.3216,10.1083,7.444,-1.981,0
284646.0,-2.1172,0.2442,1.1492,9.9742,6.571,-1.403,0
284696.0,-2.121,0.4022,1.4557,10.1275,8.173,-2.274,0
284746.0,-2.1413,0.2634,1.0247,10.0844,5.8,-1.496,0
284796.0,-2.0862,0.3687,1.3264,10.0269,7.53,-2.106,0
284846.0,-2.1535,0.2729,1.0199,9.9407,5.856,-1.573,0
284896.0,-2.105,0.3448,1.245,10.07,7.044,-1.961,0
284946.0,-2.1145,0.2346,1.2354,9.8976,7.113,-1.358,0
284996.0,-2.0538,0.3208,1.1109,9.9695,6.355,-1.843,0
285046.0,-2.1052,0.34,1.1253,9.9647,6.439,-1.954,0
285096.0,-2.1237,0.3687,1.4317,10.137,8.034,-2.083,0
285146.0,-2.1508,0.3017,1.2737,10.0413,7.226,-1.721,0
285196.0,-2.1176,0.3831,1.221,9.9599,6.984,-2.203,0
285246.0,-2.1577,0.2203,1.2833,9.9599,7.34,-1.267,0
285296.0,-2.1126,0.3831,1.2306,10.0796,6.956,-2.176,0
285346.0,-2.1213,0.2873,1.1684,9.9982,6.663,-1.646,0
285396.0,-2.0963,0.4549,1.2641,10.094,7.131,-2.58,0
285446.0,-2.086,0.2059,1.494,10.0844,8.425,-1.17,0
285496.0,-2.0691,0.3735,1.2594,9.8641,7.27,-2.168,0
285546.0,-2.1972,0.3879,1.1157,10.0269,6.344,-2.215,0
285596.0,-2.1572,0.3974,1.2306,9.9407,7.051,-2.29,0
285646.0,-2.1723,0.3687,1.2019,9.9934,6.853,-2.113,0
285696.0,-2.1196,0.3256,1.2306,9.8833,7.094,-1.887,0
285746.0,-2.0577,0.1915,1.2306,9.8833,7.096,-1.11,0
285796.0,-2.004,0.3783,1.1875,9.9407,6.807,-2.179,0
285846.0,-2.0643,0.3831,1.2641,10.0652,7.153,-2.18,0
285896.0,-2.0413,0.4022,1.1444,9.9216,6.574,-2.322,0
285946.0,-2.0505,0.2155,1.3743,9.9311,7.877,-1.243,0
285996.0,-2.0626,0.3448,1.087,9.9982,6.201,-1.975,0
286046.0,-2.176,0.2155,1.2498,9.9264,7.174,-1.244,0
286096.0,-2.0952,0.3639,1.154,9.9838,6.589,-2.088,0
286146.0,-2.0806,0.1772,1.3408,10.1035,7.558,-1.005,0
286196.0,-2.0593,0.3879,0.9864,9.9455,5.66,-2.233,0
286246.0,-2.0152,0.182,1.2115,9.7875,7.055,-1.065,0
286296.0,-2.0591,0.2011,1.1109,9.9599,6.363,-1.157,0
286346.0,-2.0667,0.3352,1.2641,9.9168,7.26,-1.936,0
286396.0,-2.0738,0.3926,1.4126,9.8785,8.132,-2.276,0
286446.0,-2.1342,0.4932,1.5419,10.0604,8.703,-2.807,0
286496.0,-2.1437,0.3256,1.2019,9.8737,6.937,-1.889,0
286546.0,-2.2313,0.407,1.5083,9.9407,8.621,-2.345,0
286596.0,-2.1712,0.3735,1.0151,9.8976,5.852,-2.161,0
286646.0,-2.0488,0.4118,1.3503,9.9407,7.729,-2.372,0
286696.0,-1.9818,0.3017,1.403,9.9982,7.984,-1.728,0
286746.0,-2.0437,0.3543,1.4126,9.9407,8.083,-2.041,0
286796.0,-2.1359,0.4693,1.154,9.9311,6.621,-2.705,0
286846.0,-2.2355,0.431,1.4317,9.9934,8.146,-2.469,0
286896.0,-2.2174,0.3591,1.1396,9.9311,6.542,-2.071,0
286946.0,-2.1428,0.4166,1.2785,10.0461,7.247,-2.375,0
286996.0,-2.0936,0.316,1.2115,9.979,6.918,-1.814,0
287046.0,-2.0955,0.3735,1.2785,9.9838,7.292,-2.142,0
287096.0,-2.0688,0.4501,1.1013,9.8928,6.346,-2.605,0
287146.0,-2.2048,0.4453,1.2498,10.0221,7.101,-2.544,0
287196.0,-2.196,0.4118,1.1013,9.979,6.293,-2.363,0
287246.0,-2.1776,0.3208,1.4317,9.9838,8.157,-1.841,0
287296.0,-2.1607,0.34,1.0965,9.9551,6.282,-1.956,0
287346.0,-2.1955,0.3017,1.2163,10.1179,6.852,-1.708,0
287396.0,-2.2606,0.5267,1.2977,10.0844,7.323,-2.99,0
287446.0,-2.1626,0.5315,1.2689,9.8641,7.32,-3.084,0
287496.0,-2.0311,0.4549,1.2929,9.9072,7.427,-2.629,0
287546.0,-2.0529,0.4166,1.2833,10.003,7.304,-2.385,0
287596.0,-2.0811,0.4788,1.2402,9.9551,7.093,-2.754,0
287646.0,-2.0372,0.4932,0.9912,9.9742,5.668,-2.831,0
287696.0,-2.1433,0.5842,1.2929,10.0078,7.349,-3.341,0
287746.0,-2.2565,0.5794,0.9385,10.0173,5.344,-3.31,0
287796.0,-2.1335,0.4645,1.2354,9.912,7.097,-2.683,0
287846.0,-2.1165,0.4645,1.403,9.8641,8.086,-2.696,0
287896.0,-2.1389,0.4788,1.1301,10.0652,6.399,-2.724,0
287946.0,-2.1268,0.5315,0.8188,10.0317,4.66,-3.033,0
287996.0,-2.0565,0.6464,1.1444,9.9599,6.541,-3.714,0
288046.0,-1.9932,0.5842,0.972,9.9695,5.559,-3.354,0
288096.0,-2.0989,0.6081,1.1205,9.9886,6.389,-3.484,0
288146.0,-2.1745,0.5986,1.2258,10.137,6.883,-3.379,0
288196.0,-2.2156,0.4597,1.1253,9.9647,6.436,-2.641,0
288246.0,-2.125,0.4645,0.7997,9.8019,4.659,-2.713,0
288296.0,-2.1496,0.5842,1.0678,9.9886,6.092,-3.347,0
288346.0,-2.1211,0.5507,0.9481,9.9407,5.44,-3.171,0
288396.0,-2.1016,0.6129,1.1732,10.0461,6.648,-3.491,0
288446.0,-2.12,0.5555,1.0151,10.0078,5.783,-3.177,0
288496.0,-2.2014,0.5746,1.221,9.9695,6.971,-3.299,0
288546.0,-2.1123,0.656,0.6752,9.8306,3.92,-3.818,0
288596.0,-2.1912,0.5363,0.9002,9.9359,5.17,-3.09,0
288646.0,-2.226,0.4693,0.7422,9.8067,4.323,-2.74,0
288696.0,-2.1845,0.5842,1.1636,10.0652,6.583,-3.322,0
288746.0,-2.0678,0.565,1.0391,9.9168,5.972,-3.261,0
288796.0,-2.087,0.5555,1.3312,10.0844,7.509,-3.153,0
288846.0,-2.1498,0.565,0.68,9.9359,3.909,-3.255,0
288896.0,-2.0766,0.565,0.8715,9.9359,5.005,-3.255,0
288946.0,-2.0563,0.5076,0.7518,9.7588,4.399,-2.977,0
288996.0,-2.0835,0.7278,1.0487,9.9934,5.975,-4.166,0
289046.0,-2.1072,0.5746,0.6321,9.9695,3.622,-3.299,0
289096.0,-2.2479,0.6033,1.0056,9.9742,5.746,-3.462,0
289146.0,-2.2166,0.6081,0.6895,9.7157,4.052,-3.582,0
289196.0,-2.2654,0.5459,0.6081,9.7252,3.572,-3.213,0
289246.0,-2.0831,0.565,0.723,9.7396,4.239,-3.32,0
289296.0,-2.0437,0.5842,0.7997,9.7731,4.669,-3.421,0
289346.0,-2.1349,0.4693,0.7997,9.73,4.693,-2.761,0
289396.0,-2.2135,0.6273,1.0965,9.9503,6.276,-3.607,0
289446.0,-2.2823,0.6608,0.7997,9.5577,4.771,-3.955,0
289496.0,-2.2872,0.6321,0.5459,9.8162,3.176,-3.684,0
289546.0,-2.1675,0.4214,0.6895,9.6965,4.064,-2.488,0
289596.0,-2.245,0.4645,0.8188,9.7731,4.784,-2.721,0
289646.0,-2.2247,0.5171,0.7614,9.7683,4.45,-3.03,0
289696.0,-2.1417,0.6225,0.9433,9.9742,5.392,-3.571,0
289746.0,-2.0769,0.5124,0.7183,9.7971,4.187,-2.994,0
289796.0,-2.0936,0.5938,0.9673,9.6151,5.734,-3.534,0
289846.0,-2.0936,0.5219,0.7805,9.7205,4.584,-3.074,0
289896.0,-2.1704,0.4597,0.7518,9.7396,4.409,-2.702,0
289946.0,-2.0942,0.4262,0.7853,9.7827,4.585,-2.494,0
289996.0,-2.119,0.565,0.7087,9.8689,4.101,-3.277,0
290046.0,-2.1826,0.5219,0.7757,9.8881,4.479,-3.022,0
290096.0,-2.157,0.5411,0.3687,9.5289,2.212,-3.25,0
290146.0,-2.1211,0.3639,0.8236,9.6343,4.883,-2.163,0
290196.0,-2.1421,0.407,0.4788,9.7157,2.819,-2.399,0
290246.0,-2.1295,0.3591,0.7805,9.6534,4.619,-2.131,0
290296.0,-2.2586,0.431,0.6177,9.7205,3.633,-2.539,0
290346.0,-2.1342,0.4501,0.7805,9.7636,4.566,-2.64,0
290396.0,-2.2054,0.4884,0.6225,9.4858,3.75,-2.948,0
290446.0,-2.1525,0.2873,0.8475,9.5624,5.063,-1.721,0
290496.0,-2.1589,0.2729,0.6033,9.5241,3.623,-1.642,0
290546.0,-2.1525,0.3017,0.6273,9.6247,3.727,-1.795,0
290596.0,-2.1667,0.3687,0.5842,9.6678,3.455,-2.184,0
290646.0,-2.0763,0.3974,0.6943,9.4763,4.187,-2.402,0
290696.0,-2.2133,0.407,0.5938,9.4379,3.597,-2.469,0
290746.0,-2.1616,0.4693,0.7278,9.6199,4.322,-2.793,0
290796.0,-2.2156,0.1915,0.3591,9.4475,2.176,-1.161,0
290846.0,-2.1902,0.3591,0.7757,9.5337,4.648,-2.157,0
290896.0,-2.1416,0.2682,0.498,9.5337,2.989,-1.611,0
290946.0,-2.1024,0.4262,0.8236,9.3901,5.007,-2.599,0
290996.0,-2.1329,0.3735,0.6416,9.3182,3.936,-2.295,0
291046.0,-2.0736,0.1963,0.7805,9.4427,4.724,-1.191,0
291096.0,-2.1306,0.1149,0.4549,9.4284,2.762,-0.698,0
291146.0,-2.0394,0.2298,0.7949,9.5289,4.767,-1.382,0
291196.0,-2.0535,0.1437,0.4597,9.4858,2.774,-0.868,0
291246.0,-1.9916,0.3304,0.7566,9.4763,4.562,-1.997,0
291296.0,-2.1635,0.2107,0.5602,9.5768,3.347,-1.26,0
291346.0,-2.1254,0.3687,0.5555,9.3948,3.381,-2.247,0
291396.0,-2.136,-0.0192,0.4645,9.3374,2.848,0.118,0
291446.0,-2.066,0.1628,0.7278,9.4906,4.385,-0.983,0
291496.0,-2.0814,0.1676,0.3974,9.4092,2.418,-1.02,0
291546.0,-2.0386,0.2346,0.7422,9.5337,4.45,-1.41,0
291596.0,-2.0826,0.1484,0.5028,9.4571,3.043,-0.899,0
291646.0,-2.0617,0.3448,0.9337,9.3805,5.681,-2.105,0
