time_ms,accel_x,accel_y,accel_z,pitch,roll,sync
597075.0,0.034,-0.014,-0.033,-16.17,-134.18,0
597080.0,0.0,-0.011,0.015,-36.72,-0.91,0
597085.0,-0.017,-0.002,-0.006,-5.4,111.37,0
597090.0,0.015,-0.002,0.015,-4.56,-44.08,0
597095.0,0.034,-0.006,0.058,-5.49,-30.12,0
597100.0,-0.002,0.008,-0.018,23.06,173.33,0
597105.0,-0.012,-0.038,0.017,-60.75,33.87,0
597110.0,-0.009,0.032,0.02,55.41,25.17,0
597115.0,-0.005,-0.006,0.003,-49.55,55.63,0
597120.0,0.0,0.001,0.013,3.24,-1.08,0
597125.0,0.01,0.025,-0.016,52.67,-148.54,0
597130.0,-0.009,0.006,-0.011,20.64,140.32,0
597135.0,0.0,0.006,-0.038,8.33,-179.64,0
597140.0,0.0,0.008,-0.03,14.57,-179.55,0
597145.0,-0.017,0.008,0.046,9.15,19.67,0
597150.0,0.007,-0.002,-0.002,-12.42,-102.73,0
597155.0,0.003,-0.006,-0.009,-34.97,-163.44,0
597160.0,-0.017,-0.002,-0.014,-4.47,129.56,0
597165.0,-0.002,-0.004,-0.011,-19.56,169.16,0
597170.0,0.0,0.017,-0.016,47.45,-179.15,0
597175.0,-0.009,-0.023,0.041,-28.68,12.7,0
597180.0,0.012,0.034,0.039,39.94,-17.37,0
597185.0,0.017,-0.021,0.02,-38.54,-40.54,0
597190.0,-0.017,-0.004,0.008,-12.53,64.44,0
597195.0,-0.005,-0.014,-0.023,-29.97,168.92,0
597200.0,0.012,-0.006,0.022,-14.28,-28.74,0
597205.0,-0.014,-0.004,0.037,-5.92,21.09,0
597210.0,0.0,0.001,0.001,43.5,-18.43,0
597215.0,0.005,-0.002,-0.016,-5.69,-162.6,0
597220.0,-0.002,0.013,0.025,27.14,4.99,0
597225.0,0.01,0.01,-0.004,44.09,-112.52,0
597230.0,-0.009,0.003,0.003,17.55,71.57,0
597235.0,0.017,0.02,-0.04,24.58,-156.97,0
597240.0,-0.019,0.006,0.01,14.34,61.44,0
597245.0,0.01,0.015,0.025,29.61,-21.71,0
597250.0,-0.017,-0.002,-0.018,-3.87,138.14,0
597255.0,-0.021,-0.023,-0.004,-46.95,100.81,0
597260.0,-0.014,0.017,0.006,49.06,68.7,0
597265.0,-0.002,-0.018,0.013,-55.08,9.64,0
597270.0,-0.002,0.017,0.032,28.71,3.87,0
597275.0,0.029,0.013,-0.016,20.97,-118.98,0
597280.0,-0.012,0.029,0.013,59.59,42.76,0
597285.0,0.007,0.015,-0.004,60.7,-118.74,0
597290.0,0.027,-0.018,0.022,-28.0,-50.04,0
597295.0,0.005,-0.018,0.008,-63.07,-32.47,0
597300.0,-0.017,-0.016,0.037,-21.76,24.27,0
597305.0,0.0,-0.002,-0.014,-7.0,-179.0,0
597310.0,-0.017,-0.006,0.041,-8.25,21.74,0
597315.0,0.003,0.029,0.008,74.21,-18.44,0
597320.0,0.017,0.008,0.006,23.85,-72.05,0
597325.0,0.015,-0.002,0.017,-4.21,-39.88,0
597330.0,0.012,0.017,-0.026,31.63,-154.52,0
597335.0,-0.007,0.003,-0.004,21.14,120.38,0
597340.0,-0.031,-0.018,0.02,-26.66,57.24,0
597345.0,-0.009,0.017,0.015,44.57,31.76,0
597350.0,0.015,0.003,0.02,7.19,-36.31,0
597355.0,-0.017,0.001,0.02,1.59,39.74,0
597360.0,0.003,0.003,-0.002,44.91,-122.48,0
597365.0,-0.019,-0.002,0.044,-2.01,23.35,0
597370.0,-0.024,-0.021,0.032,-27.69,36.66,0
597375.0,-0.005,-0.028,-0.011,-66.57,157.99,0
597380.0,-0.007,-0.021,0.003,-69.93,65.86,0
597385.0,0.01,0.032,0.008,68.41,-51.17,0
597390.0,0.005,0.013,0.003,65.02,-58.25,0
597395.0,0.007,0.003,0.013,11.96,-30.32,0
597400.0,-0.031,-0.023,0.02,-32.31,57.24,0
597405.0,0.012,0.013,0.039,17.24,-17.37,0
597410.0,-0.002,0.022,0.006,75.13,21.37,0
597415.0,0.005,-0.018,0.025,-36.22,-11.52,0
597420.0,0.007,-0.035,-0.009,-71.82,-140.04,0
597425.0,-0.007,-0.011,0.027,-21.94,14.39,0
597430.0,0.01,0.01,0.034,16.12,-16.0,0
597435.0,-0.007,-0.011,0.017,-30.89,21.67,0
597440.0,-0.007,-0.009,0.037,-13.37,10.73,0
597445.0,-0.019,0.02,0.02,35.92,43.59,0
597450.0,-0.009,0.02,0.013,51.59,36.35,0
597455.0,-0.002,-0.009,-0.009,-44.18,166.33,0
597460.0,-0.005,0.017,0.01,57.22,23.84,0
597465.0,0.007,-0.014,0.013,-42.87,-30.32,0
597470.0,-0.007,0.015,0.025,30.49,15.72,0
597475.0,0.003,-0.006,-0.018,-19.14,-171.87,0
597480.0,0.003,0.008,0.015,27.29,-9.9,0
597485.0,0.024,-0.018,-0.033,-24.34,-143.6,0
597490.0,-0.024,-0.042,-0.006,-59.9,105.26,0
597495.0,0.012,0.006,0.025,11.32,-26.34,0
597500.0,0.012,0.034,0.001,70.34,-86.63,0
597505.0,0.007,0.02,0.015,49.77,-26.2,0
597510.0,-0.002,0.008,0.008,43.97,15.26,0
597515.0,0.012,-0.026,-0.009,-59.51,-125.96,0
597520.0,-0.028,-0.011,0.006,-21.2,79.06,0
597525.0,-0.019,0.008,0.013,19.13,56.14,0
597530.0,-0.009,0.008,0.022,18.12,22.75,0
597535.0,-0.005,0.017,0.013,52.36,19.72,0
597540.0,-0.007,-0.002,0.061,-1.57,6.54,0
597545.0,0.01,0.017,0.003,59.49,-72.41,0
597550.0,0.0,-0.035,-0.011,-72.26,-178.78,0
597555.0,0.005,0.003,-0.004,25.7,-128.99,0
597560.0,0.003,-0.002,-0.004,-19.07,-147.1,0
597565.0,-0.005,-0.028,0.032,-41.05,8.13,0
597570.0,0.007,0.022,0.061,20.05,-6.99,0
597575.0,-0.024,0.003,-0.021,5.63,131.31,0
597580.0,0.005,0.001,-0.023,1.73,-167.78,0
